"Session ID","Date","Merchant Name","Merchant Email","Transcript"
"session_2f857737-5255-4e29-b4bd-83fe72cc1398","2026-03-18 17:08","Delight","hi@delightmytaste.com","[CS: Abby] These 2 buttons are for internal managment for store owner. 
* Feedback allows you to send comments about AI replies in a conversation so our team can review and improve the support experience.
* Review source lets you check where the AI information comes from in each reply, helping ensure the answers are accurate and relevant.
[User] I feel like the AI's responses aren't very accurate each time. What adjustments should I make?
[CS: Abby] Could you please share with me the details so we can review the case further?
[User] Are you able to see the conversations with my clients?
[CS: Abby] Yes, we can access it to review. May I know which part of the conversation AI replies accurately?
[User] Regarding the first conversation under 'Resolved,' titled 'Coral View,' where the customer asked 'How can I order?'—how should I improve it?
[User] Where can I add similar answers?
[CS: Abby] Ah to add the Q&A for some common questions so that AI can reply upon the provided data, you can add the data source in the app
[CS: Abby] Let me show you
[User] Alright, I'll try it out first and will reach out if I have further questions. Thank you.
[CS: Abby] Yes, we will be around if you need further assistance
[CS: Abby] Also, you can review the unresolved questions here and improve the answers. AI will learn the way you answer the questions here  too
[User] can you help me to check my AI assist in on? why I haven't seen any usages thi month?
[CS: Andy] Hi there, this is Andy from Chatty team.
[CS: Andy] Let me check on this for you
[User] yes please
[User] thank you
[CS: Andy] The issue has been escalated to our dev team for investigation due to its proven complexity. We will surely keep you posted on any progress.
[CS: Andy] Thank you for your patience and we sincerely apologize for the inconvenience you have faced
[User] So, the AI ​​really hasn't been enabled, is that right?
[CS: Andy] The AI is enabled when I double checked so I need our technical team to check further on a deeper level for you
[User] okay
[User] thanks
[CS: Andy] It is the least I can do. Please let me know if you need anything else in the meantime.
[CS: Andy] Thank you for your support with our team
[User] nothing more
[User] thanks
[CS: Andy] Got it. I will return as soon as we have any updates on your case. Enjoy the rest of your day please <3
[CS: Andy Bui] https://trello.com/c/JFUXCZSu
[CS: Andy] Hi again, this is Andy from Chatty team

I am writing to inform you that we have successfully republished the app on your store and also verified that the AI assistant is now functioning normally again.

![](https://storage.crisp.chat/users/upload/session/-/4/6/7/6/46763d2a0340f000/image-10_qewbs.webp)
![](https://storage.crisp.chat/users/upload/session/-/4/6/7/6/46763d2a0340f000/image-9_1kiveql.webp)
Could you please help us by monitoring the app over the next few days? If you notice any issues or if the previous problem recurs, please let us know immediately so we can provide a permanent fix for you.

Thank you for your patience and cooperation throughout this process.
Best regards,
Andy
[User] thanks
[CS: Andy] It is our pleasure to assist and thank you for your support with our team <3
[CS: Andy] We are here 24/7 if you need anything else!
[CS: Andy] May I return in the next few days to follow up with your case?
[CS: Andy Bui] Reminder: @andy fu
[CS: Andy] Hi again, this is Andy from Chatty team,
I hope you’re doing well. We haven’t heard back from you over the past few days, so I wanted to follow up and check in on how your experience with Chatty has been recently. Is everything still working smoothly on your end?

If there’s anything you’d like us to help with or optimize, we’re always here and happy to support.
Warm Regards,
Andy"
"session_674ec95d-c1f8-41ad-a4af-edc84bc2116d","2026-03-18 16:50","Manuel Bonilla","bonillarius@gmail.com","[User] **Question for Chatty app**

Hi,

I downloaded your app and am trying it out in free mode. I’m training the
AI, but I’d like to know how I can disable or hide these options: “Show AI
thinking steps,” “Display reasoning process,” or “Show search status.” I’m
not sure what to call them. I tried using a command or prompt in
Boundaries, but it didn’t work.

Thank you for your help.
[CS: Andy] Hi there,
Thank you for reaching out to Chatty Support.

We have received your request and our support team will look into it shortly. Rest assured, we are committed to addressing your issues/ questions as quickly as possible.

If you have any further questions or need additional assistance in the meantime, please don't hesitate to let us know.

Best regards,  
Chatty Support Team
[CS: Andy] Hi again, this is Andy from Chatty team

Regarding your request, can you confirm if you want to disable or hide the options when the AI composes the answers as in my image below?

![](https://storage.crisp.chat/users/upload/session/-/c/5/b/f/c5bfd6cd91ff2000/srcljkf8o1_16sz246.png)
Looking forward to your response.
Warm Regards,
Andy
[User] Yes, that's correct.


Manuel Bonilla
*+34 654 459 379*
[CS: Andy] Thank you for confirming. Unfortunately, those options can't be disabled at the moment. 

We have logged your request and our product team will research on this in the future. Thank you very much for sharing your feedback. 

If you need anything else, we are here 24/7 to help.
Warm Regards,
Andy
[CS: Andy Bui] Feature request: https://www.notion.so/Option-to-disable-AI-thinking-state-Analyzing-query-Searching-for-products-327b0da449f18102b94cf0b2b8f5dd70
[User] And can't it be turned off in the payment settings either?


Manuel Bonilla
*+34 654 459 379*
[CS: Andy] Unfortunate it can't be disabled in any settings at the moment."
"session_90e173d3-0c50-49f0-aaf7-7b5d68326263","2026-03-18 16:09","Stick on Tiles Australia","info@stickontiles.com.au","[User] I want to use more category icons
[CS: Audrey Chu] Hi Audrey here :$
[CS: Hallyfe Ruan] .
[CS: Audrey Chu] Thank you for reaching out to us!
[CS: Audrey Chu] Could you please share your store URL to verify?
[User] stickontiles.com.au
[CS: Audrey Chu] Thank you for sharing <3
[CS: Audrey Chu] Please allow me some time to check and get more icons for you
[CS: Audrey Chu] All set! Could you please reload the page and check it again on your end?
[CS: Andy] Welcome back, this is Andy from Chatty team

Thank you for sharing your feedback. Rest assured that it is well-received by our team, and we will return as soon as we have any updates for you.
Your kind patience is appreciated!

Please let us know if you need further assistance in the meantime.
Warm Regards,
Andy
[CS: Andy] Hi again, this is Andy from Chatty team
Thank you very much for your valuable feedback! 

Regarding your feedback about the AI's behavior when it cannot find an answer, we are currently redesigning the workflow so that the system will automatically hand over the conversation to a human agent, exactly as you described.

Please note that this is a significant update, and it will likely take **a few months** for us to officially release this feature. We appreciate your understanding and patience as we work to make this transition as smooth as possible.

In the meantime, we suggest two immediate solutions to help manage these situations:
1. Enhance the Knowledge Base: You can add the specific information the AI is currently missing to your training data (CSV or FAQ).
2. Add Custom Scenario Instructions: You can add a specific instruction to the AI to transfer the chat to a human if it feels it cannot assist further.
Here is a sample instruction you try on your Chatty scenario settings:
> *If you cannot find a definitive answer, or lack of data/knowledge/information in records, THEN you MUST stop attempting to answer and respond with the following EXACT phrase:*
> 
> *""I’ll forward this chat to the relevant team for review, and we’ll get back to you as soon as possible.""*

![](https://storage.crisp.chat/users/upload/session/-/1/7/6/3/176372ccf920df00/tifqhdg8k0_1h1lfrr.png)
If you need any further assistance with these settings or have more questions, please don't hesitate to let me know!

Best regards,
Andy"
"session_9c4fc8df-c0c7-4261-aa7f-44c55f3adcfd","2026-03-18 15:30","iTour","itourtranslatormarketing@gmail.com","[CS: Linda] 你可以点击“查看更多”查看分析功能。
[CS: Liz Allen] @linda em chú ý nhé, mình mới take over từ Jade thì cần giới thiệu lại tên trc
[User] 找到了
[User] 原来被折叠了啊 ok
[User] 你刚才发的那个截图 是指我有4个弹窗吗
[CS: Jade Nguyen] Can you set a pop-up window when a buyer intends to leave the page? - có gì lát c nhắn khách cái này khách app mk chưa support nhé
[CS: Linda] 你好，Jade刚下班，我是Linda，我会继续协助你。
[CS: Liz Allen] Ý là kh đang muốn disable các proactive chat hiện tại, họ có nói là họ tìm thấy setting rồi, em nhắn xem họ đang ở page nào thì chụp cho mình, để mình guide tiếp nhé
[CS: Linda] 你能截个你当前访问的页面的截图吗？我可以帮你更清楚地查看。
[CS: Liz Allen] Em mở live translate nhé
[CS: Linda Truong] ![anhr.png](https://storage.crisp.chat/users/upload/session/-/8/6/0/8/8608948e5112c000/anhr_1nvwqou.png)
[CS: Linda Truong] e mo nhu nay r a, no k hien a c
[CS: Liz Allen] Oke rồi nha
[User] 就是刚发你的页面
[User] 这4个都是弹窗吗
[User] 这边刚关了1个 另外三个是以什么形式展示呢 麻烦发一个参考图片
[CS: Linda] 当访客打开首页时，“欢迎访客”会弹出，“搜索页面”会在访问者打开搜索页面时弹出，“收藏推广”则会在访客打开特定收藏页时出现。
[CS: Linda] 你可以设置点击重要一键时弹出的时间，可以在“触发器”里看到。
[User] 有咩有弹出的画面演示
[User] 是这个吗
[CS: Linda] 是的，没错，先生
[CS: Liz Allen] À, ko cần gọi kh là sir hoặc madam nhé
[User] 好的 没有问题了
[CS: Linda] 是的，你想在买家打算离开页面时设置弹窗吗？
[User] 是的
[CS: Linda] 遗憾的是，目前该应用不支持基于买家离开页面意图的触发，非常感谢你的考虑。我会建议开发者在未来的更新中考虑和改进。
[CS: Linda] 为了帮你设置触发条件，能否提供 **显示内容** 和你偏好的 **时机**？一旦我们掌握了这些细节，我们会处理更新。
[CS: Liz Allen] Mình chưa chắc sẽ làm hay ko, ko hứa với kh em nhé
[CS: Liz Allen] Khi get detail rồi thì sẽ research thêm thôi, chứ ko work on the update
[CS: Liz Allen] @linda
[CS: Linda Truong] k ạ nó hiện sửa cái tin nhắn note của e rùi ạ
[CS: Liz Allen] Em xem còn sửa đc tin nhắn ko thì sửa nhé
[CS: Liz Allen] @linda
[CS: Linda Truong] nó k cho sửa nữa rùi ạ"
"session_8ff06f7b-7d71-4f5d-8ee0-b3db7ee6488b","2026-03-18 13:23","AOKI GLOBAL Online Store","global_info@aoki-hd.co.jp","[User] Hi, support team
If you scroll the screen without pressing the chat icon, messages will appear behind the icon, as shown in the attached image.
Could you tell me how to hide the messages?
[CS: Andy] Hi there, this is Andy from the Avada support team.
Thank you for contacting us.
[CS: Andy] Regarding your case, the pop-up messages are the Proactive chats and we have multiple of them. Would you like to hide all of them?
[User] I see. Understood. Since the locations overlap, I'd like to hide them or adjust their positions.
[CS: Andy] Got it. I will adjust the position first so you can check if it is suitable for you, is that ok?
[CS: Andy] It will look like this, but I think it is still overlapping with your ""Get Free Shipping"" button
[CS: Andy] Would you like me to hide the messages for you?
[CS: Andy Bui] @hazel khách confirm thì e tiếp hộ a mí
[User] sorry for the late reply. I would like to hide the messeage.
[CS: Hazel] Sure. Let me help you turn off the message
[CS: Hazel] It's done for you. Please help me reload the page and double-check it on your site
[User] Thank you so much！
[CS: Hazel] Perfect
[CS: Hazel] Is there anything else I can help you with today? ;)
[User] No thanks
[CS: Hazel] Please feel free to reach out whenever you need further assistance. Our support team is available 24/7!
[CS: Hazel] Ah, while you're still here, may I ask for a small favor? <3
[User] yes sure
[CS: Hazel] If you have a moment, would you mind spending a few moments sharing your feedback about our app and support by leaving a review here: [https://apps.shopify.com/chatty](https://apps.shopify.com/chatty#modal-show=WriteReviewModal)

Your feedback not only means a lot to us but also helps other merchants understand how the app can support their journey. Thank you so much for your time and support <3
[CS: Hazel] If possible, please mention ""Andy and Hazel"" in the review <3
[User] It's done! have a good day
[CS: Hazel] Wow. Thank you. You truly made my day!
[CS: Hazel] Wishing you enjoy the rest of the day
[CS: Hazel] Hi there,

This is Hazel from the Chatty Team.


I’ve just seen your review go live on Shopify, and I’m truly happy to receive your feedback about our app. It means a lot to us to hear your thoughts and continue improving from your experience.


A special thank you for mentioning Hazel and Andy in your review. It really means a lot to both of us.


I also noticed that you left a 4‑star review. May I kindly ask if there’s anything about our app or the support process that you feel hasn’t fully met your expectations? Your input would help us improve further or provide additional support for you.


Thank you once again for your trust and for taking the time to share your feedback.


Best regards,
Hazel
Avada Support Team
[User] There're many spam chat message coming from yesterday. Is there anything I can block? It seems like open a new chat and send just ""e"" or video file(empty file), and again open a new chat......
[CS: Cody] Hi there :$  Cody here from Avada Support. Let us check on this for you.
[CS: Cody] Thank you for your patience. I can see the issue.
At the moment, we do have a new feature to help handle this more effectively. The system can automatically block conversations based on the customer’s IP.
Specifically, if you block conversations from the same IP multiple times (for example, more than 3 times), the system will automatically block that IP. After that, any new conversations from that IP will be moved to the Blocked section.
However, you will still need to manually block the initial conversations for the system to detect and trigger the IP-based blocking.
This helps reduce repeated spam from the same source.
Our team will also continue to research this issue further to see how we can improve it in the future. Thank you so much for reporting this!
[User] Thank you for the information. I will block those messages.
[CS: Jade] Hi there, it's Jade here
[CS: Jade] Thank you for your cooperation in this matter, and feel free to get back to us if you have other questions"
"session_61ef3914-b760-4d39-88e9-9ade2eebd236","2026-03-18 12:45","Jeff","jeff@injora.com","[User] Hi Nolan,
Thanks for your message and the offer.
Could you please let me know how to apply the 10% discount?
Regarding the case study, since we have only been using Chatty for a few days, we would prefer to evaluate the performance firstly.
Thanks for your understanding, and we look forward to seeing how Chatty performs for us.
[CS: Andy] Hi there,
Thank you for reaching out to Chatty Support.

We have received your request and our support team will look into it shortly. Rest assured, we are committed to addressing your issues/ questions as quickly as possible.

If you have any further questions or need additional assistance in the meantime, please don't hesitate to let us know.

Best regards,  
Chatty Support Team
[CS: Jade Nguyen] https://app.crisp.chat/website/72a663b0-4cda-4e3b-8878-426bdd79364c/inbox/session_08df5bed-721f-4b7f-9385-c4444f8f8fdf/
[CS: Andy Bui] @nolan e ơi e rep tiếp không?
[CS: Andy Bui] ế :v
[CS: Jade Nguyen] em ngó thì thấy đang có thread trong nhóm CS success anh ạ
[CS: Andy Bui] https://avadaio.slack.com/archives/C0858D6FSSX/p1773727533880329"
"session_0cac466b-17c3-47f7-a613-627ee7fde12a","2026-03-18 12:02","PrettyBirds","binhxinh.kp@gmail.com","[CS: Avada] You're missing some steps to ensure everything is set up perfectly. Need help? Contact us for a seamless setup and make the most of it!
[User] Hi, I need help training my AI assistant
[CS: Audrey] Hi Audrey here :$
[CS: Audrey] Thank you for reaching out to us!
[CS: Audrey] Could you please confirm if this is your website URL https://bestgift360.myshopify.com ? I just want to make sure I’m assisting with the correct store.
[User] yes it's my store
[CS: Audrey] Thank you for confirming!
[CS: Audrey] To train your AI effectively, you should add high-quality & relevant data sources, and íntructions to shape how the AI should interact
[User] My customers often ask the same questions, so I want to train a chat with the AI ​​to automatically answer those questions. How can I chat with the AI ​​and train it?
[CS: Audrey] I see
[CS: Audrey] In this case, I'd recommend you add those questions and answers to the FAQs section, and then sync them to the AI data sourcee
[CS: Audrey] These FAQs will be displayed on the chat widget, and also added to the AI training data
[User] Thankyou
[CS: Audrey] My pleasure to help!
[CS: Audrey] After you manage your FAQs, please go to AI Assistant > Training data > FAQs and enable it from there so it's all set
[User] Hi, I want to create an automatic message when customers message us but we're not available to reply. Where can I find this function?
[CS: Hazel] Hi there. It's Hazel here
[CS: Hazel] Let me show you how to set it up
[CS: Hazel] I see that you're activating the AI to customize the message displayed when a human agent is unavailable. You can do this in the Human Handover section under AI Assistant > Instructions > AI Skills.
[User] What is the difference between Pre-transfer message and Outside working hours? How can it know when is our working hours?
[User] sorry I mean Post-transfer message
[CS: Hazel] Ah, the working hours can be set up in the Settings > General > Chat availability
[CS: Hazel] The AI will use the information provided to send the message.
[User] Is the time here in US or VN time zone?
[CS: Hazel] You can set up the timezone as you want here
[User] Thank you!
[CS: Hazel] You're welcome
[CS: Hazel] Is there anything else I can help you with today? ;)"
"session_f66943bd-4e7e-464d-914a-16a170cbc1d4","2026-03-18 11:59","Talis Us","mmtalisus@gmail.com","[CS: Hazel] Let me see
[User] this one
[CS: Technical Team] @hazel https://capture.avada.io/i/CXq3TKxNNlKx
[CS: Hazel] Please help me add __include:amazonses.com__ into the section as highlighted in the image below
[User] amazonses.com what place?
[CS: Hazel] Please make sure you add all these things to the section I showed you above: v=spf1 [include:_spf.google.com](http://include:_spf.google.com/) include:mailgun.org [include:amazonses.com](http://include:amazonses.com/) ~all
[User] added
[CS: Hazel] Thank you. Once the DNS change has propagated (usually within 1–24 hours), please try verifying the email again in Chatty.
[User] ok
[CS: Hazel] Thank you. Please let me know if you need further assistance. I'd be happy to assist you
[User] Hello my email still not verifaed after 48 hours
[CS: Hazel] Hi there. Thanks for getting back. It's Hazel here
[CS: Hazel] Please give me a moment to check it for you
[CS: Hazel] Hmm, that’s strange. I have another solution you can try:

Please help remove the current email and reconnect it. Then follow the steps in the guideline again. At Step 2, instead of using the default email forwarding provided, please use this email:

vbngoa30zcsa2rfgrnu1.forward@chatty.email

(This one is different in the domain part at the end.)

After that, continue with the remaining steps as usual and check whether the email gets verified successfully.
[User] Not working I not get verification email
[CS: Hazel] Could you kindly share a screenshot of your email settings so I can take a closer look?
[CS: Hazel] Please change the old one to [vbngoa30zcsa2rfgrnu1.forward@chatty.email](mailto:vbngoa30zcsa2rfgrnu1.forward@chatty.email) and try again
[CS: Hazel] May I ask if you’ve only set this up for this email address support@talis-us.com so far, is that correct?
[CS: Hazel] If yes, please help me remove the email forwarding and add it again to see if it works
[User] I removed and add one week
[User] please contact technical support
[CS: Hazel] I understand this may have taken some time, but could you please send me a screenshot of your email settings, especially where you’ve added the new email forwarding address I shared?

I’ll forward it to our tech team so they can assist you further.
[CS: Hazel] From the screenshot you shared, it looks like you’ve only completed Step 2 so far.

Next, please go to the verification link https://mail.google.com/mail/vf-%5BANGjdJ-6HHsmNPmWMH57qNIvVz7jx3DZ9yDIB-VV5-FQJFf3FfeVDm8FheRF6C3SFeIh1sGFLN69as7t3wVFgrGifkOp6e4x0YlOFto8QrSQy5y66YrPYSV9csZL4MA%5D-uEl3hctcDo0F3XoVDEs4euEJQec, click Confirm, and then continue with Steps 4 and 5 to complete the setup.
[CS: Hazel] Thank you. I've sent you a verification email. Please help me check your mailbox to see if you received it
[CS: Hazel] Thank you for your cooperation. Please allow the system a little time to process the verification. I’m monitoring it on my side, and if it’s still not verified within 10 minutes, I’ll ask our dev team to investigate it further for you
[CS: Hazel] Hi there,

I’m following up regarding the email forwarding status showing as unverified.

I’ve been monitoring it, and it’s still not verified yet, so I’ve escalated this case to our dev team for further investigation. I’ve also asked them to prioritize your case so we can resolve the issue as quickly as possible.

I’ll keep you updated as soon as there’s any progress. In the meantime, please feel free to let me know if you notice any changes on your side.

Thank you for your patience and understanding!

Best regards,
Hazel
Chatty Support Team
[CS: Hazel] Hi there,

Our dev team has checked your setup and it seems that the issue is due to an incorrect option being selected in your email forwarding settings, which is why the forwarding status has not been verified yet.

Please make sure to select the option “Forward a copy of incoming mail to” as shown in the image. After that, kindly redo steps 3, 4, and 5 to complete the setup.
https://capture.avada.io/i/BTZFYVM7qTAR

Once done, please let me know so I can help recheck the status for you. If you need any guidance along the way, feel free to reach out.

Best regards,
Hazel
Chatty Support Team"
"session_6a72a5a9-97bb-4b3b-ae1d-4bcf86b7bdd7","2026-03-18 11:04","SKYROVER","after-sales@skyroverdrone.com","[CS: Hazel] In the Open section, I can only see the latest conversation from 13 hours ago. There aren’t any messages from January showing there.

Yes, please feel free to try again later. If you’re still experiencing the issue, just let me know and I’ll be happy to support you further.
[User] If you wait for a while, you will see more messages, It was still loading. 13hours are the recent messages .. Please confirm. We have tried everything but I think there is a problem with the system.
[User] When you see 13hours on open messages kindly wait to load even more messages.
[CS: Hazel] Yes. I'm opening it and waiting for loading
[User] and when it loads, scroll down. Then open the last message, The error will occur.
[CS: Hazel] Got it. Let me see
[User] Thank you. Waiting for your findings..
[CS: Hazel] Sure. I'll get back to you soon
[CS: Hazel] It looks like I’m experiencing the same issue on my end as well.

Please allow me to escalate this to our tech team so they can investigate it further.
[User] Thank you for your asssitance.
[CS: Hazel] That's the least I could do!
[User] That helps a lot. Waiting for your advise.
[CS: Hazel] Yes. I'll keep you posted once I have any updates from the team
[CS: Hazel] I wanted to inform you that our team will be celebrating the Lunar New Year from the 14th to the 22nd of this month. During this period, our support, including the development team and other related departments, will operate at a lower capacity than usual.

Despite the reduced availability, I assure you that we will make every effort to resolve any issues or inquiries you may have as quickly as possible. I appreciate your patience and understanding during this festive season.
[User] That is fine, Thank you so much..
[CS: Hazel] You're welcome
[CS: Hazel] Have a good day!
[User] Have a good day as Well.. :)
[CS: Hazel] Thank you
[CS: Hazel] :$
[CS: Hazel] Hi there,

This is Hazel from the Chatty Team.

I’d like to follow up regarding the unresponsive page pop-up you encountered in the Inbox section.

Although our development team is currently on holiday, they have applied a temporary fix to prevent the issue from occurring when you scroll down to view older chats in the Open section. You should no longer experience the unresponsive page pop-up in this scenario.

Please rest assured that once our development team returns from the holiday, they will continue working on a permanent fix to fully resolve this issue.

In the meantime, if you still encounter the problem, please don’t hesitate to let me know so we can assist you further.

Best regards,
Hazel
Avada Support Team
[User] Hi there,

I am still encountering the same issue.
[CS: Alyssa] Hi there, Alyssa here. Thanks for your confirmation!
[CS: Alyssa] I'll let our team know so we can continue working on the case and keep you posted as soon as possible
[User] Hello, any update about the CSAT
[User] I need to check the  detail customer
[CS: Phoebe] Hello! This is Phoebe. Thank you for checking in.
[CS: Phoebe] The issue requires a bit more time for review. Our product team is actively working to resolve it as quickly as possible.
[CS: Phoebe] I apologize for the delay in resolving this. Please know that we’re working hard on a fix and haven’t forgotten about you—we’ll make sure this gets handled properly.
[CS: Liz Allen] chị xem issue kh mention đã đc report chưa nhé, em xem qua thì chưa thấy card nào về CSAT cả
[CS: Liz Allen] @phoebe
[CS: Phoebe Trần Thị Mai] c thấy có card này đang pending: https://trello.com/c/N0ORgWI, có khả năng là khách đang đề cập đến card này, do không thể kéo xuống cuối hội thoại nên che mất phần CSAT
[CS: Liz Allen] chị nhắn thêm dev trên Slack nữa nhé
[CS: Phoebe Trần Thị Mai] oke để c nhắn luôn
[CS: Phoebe] Hi, are you still connected? May I please know the convo ID that you would like to check the customer detail and CSAT?
[CS: Phoebe] The Convo ID can be found here:
[CS: Technical] Hi there,

I wanted to provide you with an update regarding your request with Chatty.

I am writing to follow up on the issue you previously reported concerning the error when opening the ""Open"" section in your Inbox. 

To help us investigate and resolve this issue, could you please provide us with the conversation ID (convo ID)?

We look forward to your response so that we can address and resolve the problem as soon as possible.

Best regards,
William
Avada Team"
"session_ce9c92b7-a9d2-46ec-851c-c50f981dd3cd","2026-03-18 10:36","Fast Tuning Car","contact@fasttuningcar.com","[User] Help me train ai assistant
[CS: Hazel] Hi there, this is Hazel from the Avada support team. 
Thank you for reaching out.
[CS: Hazel] How may I assist you today?"
"session_32e2d3be-d213-42bc-b087-e0279c3c48ec","2026-03-18 09:28","VERA HAUS","shop@verahaussectionals.com","[CS: Hazel] Hi there,

This is Hazel from the Chatty Team. We’ve received your feedback regarding the conversation you tested in the Test AI environment:
https://capture.avada.io/i/1vjZHMncw2PL

After reviewing and testing again, the AI is now working according to the flow you set up in the scenario “Ready to schedule a showing”:
https://capture.avada.io/i/XMuq3Gb6aknz

However, please note that in this current setup, you will need to manually check the Inbox to see if any customers are interested in booking and then follow up with them to arrange the schedule. This is because the AI cannot automatically hand off to a human in this case—it only informs the customer. Also, you will not receive an email notification for this type of interaction.

If you would like to receive notifications when a customer wants to book a schedule, we recommend adjusting the final step of the scenario. For example, you can modify it so that the AI asks whether the customer would like to be transferred to a human agent. Once the customer confirms, the system will trigger a handover and send a notification to you.

Please feel free to update the scenario accordingly, and let me know if you need any help with the setup. I’ll be happy to assist!

Best regards,
Hazel
Chatty Support Team"
"session_bf8336b5-bf9a-43dd-b229-674e1f690e06","2026-03-18 09:04","InfinityDress.co.uk","shop@infinitydress.com","[User] 我的两个站infinitydress AU 和UK都使用了chatty, 但是我的两个站的工单系统使用的是一个，现在已为AU集成工单系统zendesk，UK集成时无法完成，请问可以两个chatty帐号同时和一个工单系统集成吗？
[CS: Alyssa] Hi there, Alyssa here
[CS: Alyssa] 让我查查你的请求
[User] 谢谢
[CS: Alyssa] 没问题！
[CS: Alyssa] 嘿，我可能需要和我的开发团队再确认一下。希望你能给我点时间确认他们的结果！谢谢！
[User] 好的
[CS: Alyssa] 谢谢！
[CS: Alyssa] 你好，

我是Avada客服团队的Alyssa。希望这封邮件让你一切安好！

我写信是想更新你关于将Chatty集成到多个门店与Zendesk的请求。

目前，我们的 **Chatty** 应用不支持将两个不同的 Shopify 商店集成到同一个 Zendesk 系统中。不过，我们有两种替代方案可以供您考虑：
_ _*如果你的Zendesk账户支持多个品牌：** 你可以在Zendesk内为每个门店创建一个独立的子域名。这样你就能在每个门店的具体子域名下管理他们的沟通。
_ _*如果你没有多品牌支持：** 你需要创建两个独立的Zendesk账户。这样，Chatty可以分别集成到你两个门店的每个账户中。
希望这些信息对你有帮助。如果你有任何进一步的问题或顾虑，随时欢迎联系我们！

此致敬礼，
Avada 支持团队"
"session_f8a12dbb-9c6b-4483-a67e-e3913671a975","2026-03-18 08:46","STEAD","info@stead-japan.co.jp","[CS: Hazel] Hi there,

This is Hazel from the Chatty team. We’ve received your feedback regarding the conversation you tested in the Test AI environment, specifically about the human handover case.

After reviewing, it looks like you’ve updated the Human Handover settings, and I’ve run another test on my end. I can confirm that the AI is now working properly and responding according to the setup you configured.
https://capture.avada.io/i/8LOAikSH37IL

Please feel free to test it again on your side and let me know if everything looks good or if you need any further support.

Best regards,
Hazel
Chatty Support Team"
"session_4f3f9a27-7857-42b0-887b-d810e947df0a","2026-03-18 08:32","Anna Lohe Art","hello@annalohe.com","[User] fantastic. sorry I was impatient
[User] Thanks again you have been very helpful
[CS: Sonny Truong] You're always welcome! Ah then while you're still here, can I ask for a small favor?
[User] sure
[CS: Sonny Truong] I know that you have given us a review on Shopify, which we truly appreciate, but can you please share your experience for us here as well: [https://www.trustpilot.com/review](https://www.trustpilot.com/review/avada.io)
[CS: Sonny Truong] If possible, please mention my name Sonny in your beautiful words ^^
[User] This is what I submitted
[CS: Sonny Truong] Thank you so much for your valuable feedback! You made my day <3
[User] <3
[CS: Sonny Truong] :$
[User] how do I set up an automatic import of contacts into my customer list in shopify?
[CS: Hana] Hi there
[CS: Hana] Hana here
[User] hi
[CS: Hana] May I confirm that you want to turn all the customer leads into member on shopify correct? :$
[User] yes pls
[CS: Hana] Let me check on it for you :$
[User] ok
[CS: Hana Hoang] @hazel e ơi, xem giúp c request của khách này với nhé
[CS: Hana Hoang] khách muốn turn leads thành customer trên Shopify automatically
[CS: Hana] We will update asap :$
[User] ok
[User] I have done it before but cannot see the import button anymore...
[CS: Hazel] Hi there. It's Hazel here
[CS: Hazel] Hana's shift has ended, so I’ll be continuing to assist you from here. Please give me a moment to review the above messages.
[User] hi
[User] ok
[CS: Hazel] I'll get back to you shortly
[User] ok
[CS: Hazel] May I ask if you’re looking for the Import button in the Customer section, as shown in the screenshot below?
[User] so I can only import into shopify if I firstly export out of chatty as a CSV?
[CS: Hazel] It's a way. If your goal is to automatically turn leads into customers and drive conversions, here’s a recommended flow using Chatty with Shopify:

1. Capture leads via Chatty
* Use chat, contact forms, or AI conversations to collect customer information (email/phone)
* Once a customer provides their details, Chatty can sync this data

2. Sync to Shopify as customers
* The collected information is automatically saved as a customer profile in Shopify
* This means your leads are already stored and ready for follow-up

3. Send data to marketing tools (optional but recommended)
* Integrate with tools like Klaviyo
* This allows you to segment and automate campaigns

4. Automate conversion flows
You can set up flows like:

* Welcome email after customer leaves their email
* Discount code for first purchase
* Abandoned cart reminders
* Follow-up messages after chat interaction

5. Convert to paying customers
With these automated flows, leads are nurtured and encouraged to complete a purchase
[User] Ok so it's a automted marketing message to get them to opt in on my wesbite vs an auto import with opt in.
[CS: Hazel] Yes, that’s correct. t’s not an automatic import without consent. Instead, it works by collecting customer information with their opt-in, for example when they:

* Enter their email/phone in chat
* Submit a contact form
* Interact with your chatbot

Once they provide their details, they can then be synced to your customer list (e.g. in Shopify or your marketing tools). This approach helps ensure everything is permission-based and compliant, especially for email/SMS marketing.
[User] ok thanks
[User] bye for now
[CS: Hazel] I got it.
[CS: Hazel] Please feel free to ping me here if you need further assistance"
